file,name,id,date,time,ight,R,T,Right,Thru,Left,ight,hru,T,Right,Thru,Left,D,A,C,B,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,07:15-07:30,9,87,7,27,37,5,1,66,47,9,75,6,,2,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,07:30-07:45,9,62,4,23,22,,3,69,44,4,83,4,,4,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,07:45-08:00,15,52,7,26,23,1,,73,41,6,88,4,,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,08:00-08:15,9,53,3,26,25,1,3,73,52,5,102,,,2,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,08:15-08:30,7,56,8,25,28,1,5,61,57,5,100,1,,2,1,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,08:30-08:45,4,54,3,24,21,6,,57,52,12,83,1,,,1,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,08:45-09:00,6,67,3,28,34,3,2,68,41,5,95,,,1,1,5,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,09:00-09:15,4,35,4,21,27,1,,70,39,4,87,1,,1,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,09:15-09:30,3,47,3,20,39,2,2,52,38,3,72,,,2,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,09:30-09:45,3,49,5,22,47,2,1,41,33,7,47,,,,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,09:45-10:00,4,73,5,38,39,7,2,39,38,9,38,1,,3,,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,10:00-10:15,4,71,3,33,37,3,3,35,35,7,37,2,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,10:15-10:30,3,73,5,29,39,1,2,34,29,9,39,1,,1,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,10:30-10:45,3,73,7,28,39,,3,34,27,10,39,2,1,,3,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,10:45-11:00,2,82,9,30,49,3,4,39,32,5,46,,,,,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,11:00-11:15,6,76,7,61,59,2,,48,25,8,47,1,,1,2,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,11:15-11:30,9,88,4,53,42,2,3,52,36,12,57,2,,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,11:30-11:45,6,76,3,49,37,1,1,53,43,12,37,2,1,1,1,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,11:45-12:00,4,71,2,23,22,6,3,51,44,11,54,,1,2,1,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,12:00-12:15,3,63,1,47,51,2,,55,46,11,49,2,1,,1,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,12:15-12:30,2,51,,29,41,3,1,50,49,10,47,,1,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,12:30-12:45,1,43,1,36,47,4,,54,47,9,43,1,,2,1,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,12:45-13:00,2,41,1,35,46,3,3,50,51,11,37,2,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,14:00-14:15,1,46,,35,49,1,2,37,31,12,32,2,,,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,14:15-14:30,2,51,1,42,63,3,2,46,29,10,46,2,,1,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,14:30-14:45,3,51,3,43,56,8,1,44,30,11,59,1,,1,,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,14:45-15:00,2,59,2,37,59,3,1,56,43,11,47,,,2,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,15:00-15:15,4,61,4,41,63,3,2,61,41,13,49,,,2,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,15:15-15:30,3,63,3,53,71,5,1,63,43,15,51,1,,1,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,15:30-15:45,6,68,4,58,76,7,2,64,43,16,51,,,2,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,15:45-16:00,4,69,7,67,90,8,2,71,37,13,45,1,,3,,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,16:00-16:15,5,95,7,58,88,1,5,75,44,25,44,,,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,16:15-16:30,3,97,7,27,104,6,4,71,42,19,52,1,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,16:30-16:45,2,88,5,61,111,3,5,78,34,17,40,3,,4,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,16:45-17:00,7,96,7,75,105,5,6,116,53,12,45,1,1,,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,17:00-17:15,6,111,7,86,123,8,6,57,48,7,49,,,2,,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,17:15-17:30,5,124,6,70,114,8,4,107,37,12,52,2,1,1,,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,17:30-17:45,4,118,4,71,113,7,4,97,38,14,42,1,,4,,4,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/June/SOUTHERN%20AVENUE %20SE%20%26%20BENNING%20ROAD.txt,SOUTHERN AVENUE SE & BENNING ROAD,x,6/23/2004,17:45-18:00,3,108,3,73,119,8,5,102,42,11,39,2,1,2,,4,,,,,
file,name,id,date,time,ight,hru,Left,ight,Thru,Left,Right,Thru,Left,ight,R,Left,D,A,C,B,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,07:00-07:15,29,31,59,2,11,5,7,53,17,5,15,5,11,3,3,11,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,09:00-09:15,24,43,54,16,12,19,11,60,9,3,9,4,3,10,8,46,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,09:15-09:30,18,37,51,20,11,8,8,53,10,9,5,6,6,15,4,29,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,09:30-09:45,22,62,65,10,16,12,10,61,5,6,7,8,3,6,2,23,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,09:45-10:00,10,39,23,5,7,5,6,47,3,10,8,5,,,7,17,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,10:00-10:15,15,41,19,7,5,4,3,39,4,7,11,3,,,3,9,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,10:15-10:30,21,42,17,3,2,3,4,23,3,9,13,1,1,,4,7,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,10:30-10:45,28,42,15,5,2,4,4,28,5,9,13,1,2,4,4,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,10:45-11:00,21,43,9,6,4,6,7,24,3,11,12,3,,2,4,10,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,11:00-11:15,29,42,5,5,1,5,3,24,5,15,7,5,,5,3,17,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,11:15-11:30,31,48,6,12,3,10,7,23,2,10,11,7,,17,7,9,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,11:30-11:45,10,59,22,16,4,6,8,40,4,8,11,8,,16,4,28,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,11:45-12:00,13,23,13,21,7,6,6,31,3,26,3,12,,21,2,63,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,12:00-12:15,21,34,23,14,2,12,3,40,3,12,4,22,2,15,4,65,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,12:15-12:30,9,31,24,15,1,10,5,23,6,13,4,15,7,16,19,50,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,12:30-12:45,21,38,40,16,4,8,6,31,2,9,12,26,2,20,20,93,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,12:45-13:00,11,30,13,12,3,5,4,28,2,5,4,16,,12,7,66,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,14:00-14:15,11,38,11,20,5,15,6,32,7,7,5,8,,8,2,17,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,14:15-14:30,22,53,26,22,6,9,10,36,8,7,7,14,,10,3,22,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,14:30-14:45,13,40,19,19,4,11,4,40,6,7,3,8,,5,1,25,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,14:45-15:00,20,39,22,22,3,10,8,37,3,9,6,10,2,6,6,18,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,15:00-15:15,23,43,23,27,1,11,11,43,5,11,9,11,,3,3,15,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,15:15-15:30,31,52,19,29,3,15,15,51,3,12,11,12,1,9,4,21,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,15:30-15:45,36,57,23,30,2,18,20,60,6,12,14,12,1,13,4,27,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,15:45-16:00,22,69,22,34,5,9,16,31,7,16,11,15,,13,,49,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,16:00-16:15,46,65,21,43,9,7,20,34,4,21,14,11,1,7,6,31,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,16:15-16:30,28,58,11,27,5,11,12,38,3,19,7,9,2,8,,29,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,16:30-16:45,37,88,27,52,4,14,11,52,1,20,17,13,,8,8,61,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,16:45-17:00,26,94,26,31,1,16,23,41,5,18,16,13,2,17,4,31,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,17:00-17:15,21,85,23,45,3,21,19,43,5,12,19,11,1,15,7,42,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,17:15-17:30,30,47,12,60,5,29,16,49,7,19,14,8,,10,3,30,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,17:30-17:45,19,76,23,39,2,20,7,64,4,18,8,7,1,11,2,21,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/October/MARYLAND%20AVENUE %20SW%20%26%2012TH%20STREET.txt,MARYLAND AVENUE SW & 12TH STREET,x,10/5/2004,17:45-18:00,20,54,14,27,1,17,11,115,3,17,9,6,,7,3,19,,,,,
file,name,id,date,time,ight,R,T,ight,Thru,Left,Right,Thru,Left,ight,Thru,Left,D,A,C,B,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,07:00-07:15,3,391,,,11,35,3,195,1,,9,,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,07:15-07:30,2,395,,2,9,33,2,198,3,1,5,,1,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,07:30-07:45,3,396,,2,9,31,3,196,1,,6,,3,,,4,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,07:45-08:00,2,388,1,2,13,41,2,202,2,,7,,3,,,4,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,08:00-08:15,7,394,,4,17,43,2,186,3,1,6,1,3,1,,6,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,08:15-08:30,4,446,,,24,57,4,196,4,,5,2,6,,1,3,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,08:30-08:45,3,488,,3,16,50,5,189,3,,5,1,4,1,,4,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,08:45-09:00,6,496,1,2,18,56,3,168,4,3,3,2,4,,,5,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,09:00-09:15,4,475,,,8,37,2,173,3,2,4,1,6,1,,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,09:15-09:30,4,369,,1,8,31,1,163,2,1,3,1,2,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,09:30-09:45,2,372,3,2,9,29,,121,1,3,1,1,2,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,09:45-10:00,4,231,2,2,11,25,3,113,4,9,4,6,2,1,,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,10:00-10:15,3,225,1,2,9,23,1,115,2,8,5,9,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,10:15-10:30,2,211,3,1,7,21,3,113,1,7,3,11,1,,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,10:30-10:45,2,143,,2,9,21,2,116,2,7,5,11,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,10:45-11:00,4,156,3,4,10,17,6,126,3,6,4,9,2,1,1,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,11:00-11:15,7,171,2,2,11,19,4,136,4,5,5,8,3,2,,1,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,11:15-11:30,5,163,1,3,11,18,3,141,2,6,3,10,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,11:30-11:45,1,157,1,,6,16,2,149,1,3,4,7,,,1,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,11:45-12:00,5,135,1,,10,13,5,139,,3,5,4,,,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,12:00-12:15,2,106,1,,15,13,4,121,1,6,6,3,,1,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,12:15-12:30,3,112,,2,9,12,3,117,2,4,5,2,3,2,,,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,12:30-12:45,4,124,1,2,11,9,2,113,3,6,4,1,,4,1,2,,,,,
hutrc/www.hutrc.howard.edu/sites/default/files/tree/2004/September/16TH%20STREET %20NW%20%26%20COLORADO%20AVENUE.txt,16TH STREET NW & COLORADO AVENUE,x,9/23/2004,12:45-13:00,2,102,1,3,13,14,1,106,2,11,3,2,,3,3,,,,,,
